zip,lat,lon
46158,39.582775940675724,-86.3740161642592
46260,39.89751446250829,-86.17935135808479
47943,41.059416653598475,-87.28004781850743
46222,39.79087636786179,-86.21472215279019
47403,39.08634211381942,-86.61085368179272
47527,38.472295565337866,-86.77772414881464
46777,40.87251205192737,-85.15235000341207
46781,40.63658159430753,-85.27337280107653
47359,40.552013630435376,-85.28644361136699
47368,40.180832040425265,-85.20023518334551
47394,40.16792813143019,-84.98667342379431
47390,40.206285657439416,-84.84656031337639
47452,38.64222013447166,-86.4190152049638
46960,41.15734670736183,-86.5239469377126
47024,39.476106689834154,-85.19724646741544
47041,39.234340176323755,-85.0797079527731
47167,38.60771137790865,-86.09046028364132
47220,38.87784187687073,-86.05467235575598
46776,41.72784633218614,-85.16880405022602
40176,37.923758426077534,-86.34651641302102
40070,38.47970039946592,-85.24399580107313
41547,37.53812033256678,-82.09454350150239
40145,37.64605063273836,-86.3201723442737
40868,37.093676928701434,-83.41632947297998
40058,38.432649351829795,-85.17000275859601
40808,36.99949802576842,-83.28008678468136
41558,37.53951696065919,-82.20819572728084
41360,37.788895444725505,-83.62639603324834
42060,36.96383271020224,-88.8277629569674
41650,37.347198061246836,-82.68162163806635
42333,37.37715597104035,-86.75608819875534
41616,37.585227139150405,-82.8784543010299
40464,37.55583526496697,-84.91147571184852
41631,37.46798587558358,-82.65366986191218
42533,37.067522055410926,-84.59382645858454
41231,37.79445338566347,-82.38922587981801
41149,38.06010946304958,-83.0543529095378
40824,36.82491831268111,-83.37225922514723
40854,36.84663366133755,-83.35639694894773
41774,37.15513762915737,-83.13847069665876
40873,36.81536418922045,-83.40413545382552
42442,37.174099079368396,-87.48648124972598
41746,37.215770217073384,-83.09779051443671
42131,36.82735616912165,-85.90913936325992
40865,36.916402617208334,-83.21789293042536
42715,36.943536012052455,-85.41335308240905
42338,37.55299261093127,-86.77396489705156
42037,37.15830461501799,-88.18449540680068
40316,37.9341827290848,-83.5289539915901
41643,37.43778944049502,-82.84308089431053
40171,37.964373194148244,-86.43575605333305
40363,38.514407089431764,-85.0097633774418
42323,37.17414373865188,-87.03266204392492
41760,37.194605028451186,-83.08583636782139
40062,37.599657943565326,-85.43164131583194
40049,37.66440325210982,-85.397204368266
42066,36.7332790464673,-88.64030059483599
42420,37.798735495089026,-87.5151193624779
42082,36.91620072347515,-88.50093320019052
41015,38.97885992135427,-84.48456137796042
40601,38.232904934208165,-84.88327022888558
41175,38.64575519133023,-82.97794898746315
40299,38.16319563227293,-85.51613216734029
42458,37.85248378388354,-87.42363629524048
40213,38.17700463499107,-85.7157069176398
40067,38.22689506100546,-85.36397562741466
40361,38.20534811212027,-84.22415903010364
41102,38.42041527616967,-82.72427517279135
42028,37.23639920487856,-88.33945519502554
42047,37.300600474229284,-88.39047417082452
41091,38.92056715420505,-84.73789847021854
40204,38.2387659029519,-85.72076450880792
40059,38.35782712505201,-85.58440515724332
41143,38.33915126921649,-82.97704537717716
40347,38.15793501184199,-84.71912355846703
41073,39.10124828180281,-84.47749267724632
41042,38.98592948134035,-84.64900403064352
42048,36.76677598003631,-88.2354113600699
40203,38.24725549221073,-85.76504461602752
40489,37.36629798366535,-84.64435342090059
42445,37.12864452342904,-87.86056617233389
42366,37.72405611848596,-86.93988325925922
41041,38.405517211907984,-83.72334237927271
41776,37.159389685298855,-83.28160779775169
40229,38.09074372404788,-85.65599451515152
41014,39.06550194692234,-84.50466165397475
42159,36.99592642527465,-86.24772071990985
40023,38.162736553176586,-85.42371866458795
41563,37.22626070976165,-82.53697111335345
41562,37.399075515517225,-82.47050988948723
47060,39.29829565968447,-84.87886485147045
46365,41.60602816152681,-86.54110749928243
46747,41.560437690442285,-85.15351325222257
46150,39.54698519652904,-85.60233897424769
46182,39.461505980929566,-85.67010119978609
47273,39.07470121404652,-85.73588978224636
46567,41.41472208394589,-85.73045842994017
46163,39.72869767510361,-85.90435168730592
